0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Output
0.536,0.683,0.0,0.0,1.0,0.0,4.6600000000000005e-77,0.0,0.057262072,0.328852333,0.235496944,0.053976568,0.248149525,0.056503594,0.106488751,0.017705796,0.228633546,0.087456819,0.218946999,0.116042223,0.170606591,0.149327715,0.182236632,0.057095384,0.001556779,0.049352249,0.137383411,0.232971274,0.165005261,0.208175949,0.13231321,0.180189823,0.158364301,0.121980371,0.059981473,0.060129826,0.045958809,0.379802742,0.286238769,0.356601861,0.2748424369078339
0.543,0.636,0.0,0.0,1.0,0.0,8.590000000000001e-88,0.0,0.366892003,0.114396436,0.199685826,0.170572636,0.15724295,0.130537198,0.142622715,0.003542342,0.088713632,0.408346554,0.270865651,0.054148618,0.120471604,0.034740051,0.26141572,0.069838911,0.003393843,0.143867173,0.015368564,0.109355797,0.12810233,0.381075588,0.165938221,0.230297207,0.079716265,0.134581793,0.279203335,0.275162282,0.086161289,0.084534438,0.610523121,0.604898687,0.2481617646928486
0.569,0.722,0.0,0.0,1.0,0.0,7.900000000000002e-103,0.0,0.083853793,0.192418304,0.056276302,0.143848322,0.115026121,0.188135213,0.26033946,0.104144349,0.066144438,0.217994683,0.335690799,0.064558809,0.00904992,0.060229971,0.190979462,0.072775987,0.397197764,0.235243097,0.202678608,0.085270865,0.320339267,0.151551714,0.181766009,0.44643361,0.273396654,0.185445956,0.492033349,0.481630794,0.087943805,0.798300658,0.701663143,0.556523981,0.5014180671480348
0.297356138,0.559558399,0.0,0.0,0.0,0.0,8.95e-37,0.0,0.038246591,0.137642195,0.18765831,0.031651119,0.241273322,0.184060563,0.149093824,0.210560219,0.068682792,0.030651815,0.003044191,0.276311423,0.1736899,0.042859042,0.028320772,0.101564246,0.156801381,0.091517883,0.370561566,0.002272745,0.213833005,0.162269978,0.235757513,0.118280804,0.10949439,0.042688862,0.30041686,0.296594921,0.218349578,0.10595962,0.37046162,0.332921587,1.0
0.933,0.946,1.0,0.0,1.0,1.0,9.62e-06,1.0,0.030498077,0.132132503,0.159711051,0.429765311,0.089503447,0.615191551,0.329173801,0.171744897,0.070307612,0.194007994,0.371916248,0.052052457,0.150592671,0.110820948,0.231997874,0.116488379,0.018391963,0.0,0.144826155,0.467618003,0.004103475,0.200035644,0.177066238,0.388082873,0.093363173,0.007146074,0.006901343,0.006787382,0.179877781,0.015663582,0.568776794,0.479156727,0.2106617646948182
0.470742761,0.625136861,0.0,0.0,0.0,0.0,1.7699999999999996e-41,0.0,0.205064427,0.297473479,0.161577924,0.2907343,0.260503082,0.022487956,0.190171923,0.038660238,0.082231902,0.381085688,0.019816383,0.081843791,0.065467032,0.178737138,0.206130176,0.083600632,0.184708572,0.107502283,0.174269687,0.2945541,0.153556802,0.129280306,0.146061025,0.005789594,0.043242268,0.269829002,0.018573414,0.023960825,0.077134347,0.047852722,0.407787071,0.328169839,0.3428571428391357
0.531,0.744,0.0,0.0,1.0,0.0,6.21e-87,0.0,0.587112565,0.129074857,0.087382724,0.055681436,0.007897597,0.167007003,0.126706498,0.00230172,0.050648663,0.271316451,0.337256874,0.052662484,0.099100422,0.000521537,0.126269164,0.178236989,0.01670778,0.099332921,0.014621842,0.144168601,0.129729271,0.226016097,0.18752291,0.162079404,0.040615362,0.092246489,0.219221862,0.216171279,0.138246421,0.113910788,0.446888597,0.461928533,0.4113445378460428
0.591,0.813,0.0,0.0,1.0,0.0,9.200000000000001e-43,0.0,0.0633876,0.220611059,0.080415613,0.206085205,0.147713765,0.119394314,0.172735627,0.048916637,0.244635867,0.070268232,0.332321924,0.008340915,0.092182244,0.124289432,0.017415174,0.075832119,0.08303991,0.097064407,0.405456603,0.498434577,0.338757551,0.016568803,0.121821622,0.166008254,0.10802544,0.247878439,0.304678092,0.301355199,0.103468278,0.24109333,0.537495008,0.191629013,0.4624999999231881
0.651960858,0.75095094,1.0,0.0,1.0,1.0,5.47e-21,1.0,0.13213017,0.125221871,0.543531726,0.024152028,0.10832389,0.151489149,0.572444391,0.292490615,0.152535637,0.219088053,0.298945333,0.107656268,0.286263824,0.0473982,0.244537461,0.25216751,0.119147605,0.051938129,0.162661616,0.012617156,0.081774757,0.436901333,0.101802655,0.14975007,0.379006703,0.060227983,0.087586846,0.086709942,0.095879785,0.254685698,0.535596304,0.545703605,0.4454831932013927
1.0,1.0,0.0,0.0,0.0,0.0,6.34e-204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7200630251722658
0.622,0.645,0.0,0.0,1.0,0.0,2.820000000000001e-109,0.0,0.006855146,0.199582821,0.315140044,0.019364347,0.002933657,0.063347753,0.036382819,0.025376072,0.09841164,0.133171931,0.314648412,0.270971773,0.26924599,0.145503475,0.208172187,0.107438312,0.085822197,0.182483913,0.189701714,0.140728084,0.02356198,0.32373087,0.343436423,0.04719967,0.215062863,0.216650358,0.208059287,0.203484797,0.002265571,0.12116951,0.063359197,0.402129757,0.2758403361724874
0.507,0.642,0.0,0.0,1.0,0.0,3.5e-61,0.0,0.154028731,0.067467654,0.146537124,0.282174168,0.024681393,0.3235751,0.06211024,0.087010659,0.239443931,0.161365449,0.414347505,0.127382311,0.087514114,0.107833894,0.043610814,0.03455062,0.443763548,0.126137658,0.083981017,0.333299684,0.05337361,0.21485625,0.332382101,0.142842604,0.144009932,0.067753147,0.071653543,0.06420681,0.047429535,0.174713837,0.522666831,0.420194629,0.3205882353298011
0.530457662,0.692953295,0.0,0.0,0.0,0.0,1.25e-76,0.0,0.055610437,0.12938033,0.025136225,0.371205392,0.053161647,0.110369886,0.284980348,0.126127382,0.352482922,0.074752641,0.343703559,0.004389853,0.296863126,0.152217553,0.29055873,0.083926179,0.573142486,0.118495617,0.149449624,0.195271331,0.077571568,0.014685549,0.216098746,0.115201091,0.003442661,0.147734714,0.009541454,0.016216832,0.044002935,0.140259755,0.239327778,0.507825909,0.3635504200964522
0.516,0.636,0.0,0.0,1.0,0.0,1.3e-61,0.0,0.047734748,0.08380993,0.11739005,0.20168715,0.04858372,0.225680579,0.00032493,0.088035425,0.213191268,0.193821146,0.415241618,0.10791027,0.141850884,0.089103906,0.088529114,0.016988035,0.444218973,0.125644445,0.084931575,0.331502471,0.051410759,0.213179141,0.296753182,0.113343568,0.20638625,0.002623192,0.078554887,0.070994192,0.000584605,0.174748309,0.312568209,0.47747811,0.4177521007658743
0.540128479,0.682102253,0.0,0.0,0.0,0.0,8.72e-85,0.0,0.251918545,0.094802672,0.018660957,0.010892114,0.148690194,0.425739125,0.021012144,0.105179724,0.020864702,0.009007264,0.603850546,0.176110822,0.222263395,0.421639377,5.16e-05,0.131699903,0.454786549,0.061412356,0.137756789,0.437728407,0.125191362,0.026468272,0.386384516,0.295102019,0.073209278,0.046699803,0.015933302,0.010545496,0.182531798,0.427507701,0.258813496,0.398119456,0.5027836134189715
0.61,0.61,0.0,0.0,1.0,0.0,3.15e-91,0.0,0.517576132,0.066224911,0.116601133,0.039986753,0.093992431,0.229390822,0.121955054,0.003766823,0.140909517,0.141640492,0.406443339,0.061840134,0.151307145,0.182419625,0.059597788,0.23882776,0.129041075,0.233930875,0.176757354,0.351148199,0.127677411,0.220036589,0.212261526,0.078097078,0.203258376,0.02064062,0.261139416,0.259104886,0.155580234,0.206387317,0.612659698,0.247903921,0.655619747864726
0.621,0.595,0.0,0.0,1.0,0.0,4.79e-68,1.0,0.252436412,0.381152323,0.133600357,0.391037681,0.179956296,0.033038006,0.019990786,0.071026155,0.179342217,0.321100468,0.120203726,0.442827415,0.243331199,0.053458705,0.058696815,0.081455225,0.087840227,0.22351378,0.098377511,0.260992881,0.23925858,0.178504206,0.211444094,0.013272905,0.063853355,0.121350198,0.273320982,0.27222412,0.164809521,0.035837543,0.494112698,0.339417518,0.5453256302234598
0.533,0.706,0.0,0.0,1.0,0.0,4.42e-89,0.0,0.475447142,0.097363161,0.135807595,0.084544749,0.029581667,0.315550245,0.061569353,0.000760285,0.096190862,0.219525365,0.243216685,0.100379741,0.055328369,0.005407267,0.102001526,0.077163364,0.035532041,0.100560996,0.129455628,0.174547558,0.128372017,0.230030172,0.180988647,0.124954764,0.087743239,0.142702049,0.205419176,0.202027104,0.155040045,0.097273025,0.739741289,0.239551176,0.3782037814402204
0.525,0.648,0.0,0.0,1.0,0.0,4.84e-62,0.0,0.109195249,0.06972378,0.171144738,0.202843982,0.047522439,0.248091573,0.001054871,0.06635685,0.187056334,0.125585708,0.416131738,0.108918459,0.084887792,0.109050787,0.087183469,0.000495613,0.444672362,0.125153449,0.085877872,0.329713314,0.051923562,0.211509561,0.311417082,0.135578805,0.190202436,0.028103886,0.0647522,0.057419428,0.044746422,0.174745804,0.665407372,0.24080707,0.2020483192645983
0.375687386,0.594389446,0.0,0.0,0.0,0.0,9.36e-61,0.0,0.084384604,0.192672142,0.080234135,0.239912446,0.002950352,0.191362173,0.277776181,0.055232086,0.289601598,0.332769618,0.053832589,0.041754583,0.118966837,0.169146751,0.185756077,0.013247574,0.39603151,0.022044334,0.163921942,0.161329735,0.031529537,0.228773169,0.186911663,0.224249643,0.054433105,0.104810097,0.062112089,0.055961736,0.044010826,0.336771775,0.427650078,0.394773826,0.3979516807038891
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4940651260769924
0.915,0.885,0.0,0.0,1.0,0.0,2.51e-51,0.0,0.003382959,0.147583498,0.272519593,0.1591455,0.119077132,0.086775812,0.100761157,0.337238803,0.214178207,0.050731512,0.207894323,0.25041487,0.162165791,0.067783379,0.244224197,0.100775889,0.031051118,0.055871167,0.106131142,0.077287414,0.159072967,0.179144359,0.00298252,0.130783443,0.287786745,0.012713431,0.164011116,0.162441635,0.061586725,0.228740332,0.595551106,0.715405044,0.4173844537595911
1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0794117647017116
0.497080674,0.628483403,0.0,0.0,0.0,0.0,3.2e-88,0.0,0.452724736,0.02439435,0.171371795,0.015733364,0.04227054,0.266239651,0.081694929,0.066375244,0.098254862,0.377074287,0.230831744,0.058152342,0.08982407,0.080037337,0.178638319,0.086212436,0.00026095,0.188050975,0.007939266,0.12242309,0.136903449,0.361198125,0.20407319,0.113170229,0.06047345,0.181733597,0.297776748,0.293428994,0.1390031,0.037237533,0.620985662,0.265995146,0.2499474789259481
1.0,0.381429062,0.0,0.0,0.0,0.0,2.5e-63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4060399159450609
0.588,0.639,0.0,0.0,1.0,0.0,9.39e-58,0.0,0.203093879,0.083201467,0.09203041,0.216864925,0.077814128,0.12764968,0.014476087,0.030099396,0.234131493,0.254284083,0.388246347,0.26651487,0.200970881,0.056847178,0.03620761,0.008734397,0.466461879,0.166521902,0.097209348,0.29107227,0.095019388,0.126131987,0.313168151,0.195402723,0.064118764,0.07639245,0.071653543,0.063637399,0.115363519,0.001467946,0.255055731,0.608055961,0.3530987394772532
0.628,0.748,0.0,0.0,1.0,0.0,4.79e-68,0.0,0.125818538,0.014623414,0.288420373,0.056081213,0.002640754,0.556460024,0.191096236,0.000124521,0.249044129,0.260849163,0.259817905,0.049793218,0.120681702,0.020641962,0.10525655,0.189653203,0.001339651,0.203713963,0.205388021,0.114128354,0.251189476,0.250660382,0.268503998,0.151422314,0.239960495,0.054318081,0.170402964,0.169297347,0.223653957,0.017630426,0.493326659,0.239263513,0.507878151181309
1.0,0.295795996,0.0,0.0,0.0,0.0,6.75e-164,1.0,0.022690363,0.0,0.0,0.02940161,0.0,0.026014829,0.0,0.0,0.053138685,0.0,0.0,0.0,0.030128386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000165955,0.0,0.0,0.0,0.014157773,0.012152303,0.0,0.0,0.000809825,0.0,1.0,1.0,0.4942226891021941
0.923,0.989,1.0,0.0,1.0,1.0,6.65e-05,1.0,0.118376253,0.125045012,0.397477572,0.320495762,0.201354991,0.189787441,0.510786277,0.077311577,0.396681108,0.043192763,0.025523656,0.313499433,0.094563958,0.471609889,0.142047494,0.47424417,0.236796503,0.0,0.483669064,0.176945052,0.005402242,0.271184648,0.426063543,0.258289559,0.124303495,0.263388944,0.0,0.000569411,0.208358799,0.106806938,0.520103101,0.362077978,0.665126050332714
0.575602888,0.606800605,0.0,0.0,0.0,0.0,9.36e-61,0.0,0.114452485,0.201209865,0.17076859,0.031616607,0.181058197,0.154437526,0.144459242,0.049151829,0.348300693,0.240299866,0.166300948,0.085250995,0.26436209,0.241769765,0.170949678,0.005448473,0.493310064,0.024970725,0.139311084,0.171993223,0.033072413,0.238723983,0.149119709,0.105375998,0.105628809,0.131957907,0.041408059,0.034460768,0.046210326,0.366531593,0.604466042,0.527540125,0.1861869748326582
0.614049078,0.607986437,0.0,0.0,0.0,0.0,6.75e-60,0.0,0.072444646,0.185963929,0.198483217,0.022816111,0.206026594,0.154437526,0.144459242,0.049151829,0.348300693,0.206633697,0.166300948,0.085250995,0.26436209,0.261153129,0.124679663,0.010799655,0.493310064,0.024970725,0.139311084,0.171993223,0.033526867,0.238723983,0.163066181,0.09241739,0.105628809,0.075712446,0.034506716,0.027673386,0.031467491,0.366497121,0.513981019,0.443595165,0.2879201679995841
0.518043265,0.441322754,0.0,0.0,0.0,0.0,2.17e-99,0.0,0.233690417,0.053065965,0.010813882,0.163735257,0.084297722,0.452393843,0.007884045,0.076682383,0.168681359,0.071066847,0.591829454,0.321889335,0.036607112,0.091580387,0.028591715,0.040452742,0.333387702,0.280742264,0.154689995,0.176154308,0.294903777,0.045392991,0.313924075,0.400398076,0.069300999,0.098326496,0.404955998,0.397699579,0.279327629,0.172779152,0.484737587,0.128511798,0.506302520929291
0.6,0.634,0.0,0.0,1.0,0.0,2.4e-78,0.0,0.097077281,0.381760793,0.343020817,0.027514394,0.150725888,0.131068894,0.034141565,0.013090137,0.158401992,0.260637547,0.093208455,0.284222807,0.099490578,0.199409789,0.111018319,0.055732793,0.065597321,0.264391238,0.086099729,0.301423072,0.195649951,0.26555136,0.195029126,0.068786249,0.206120841,0.20036584,0.266419639,0.264867327,0.050030607,0.137442821,0.446786804,0.40810753,0.2658088235154512
0.561,0.69,0.0,0.0,1.0,0.0,4.73e-41,0.0,0.730537921,0.117415647,0.10672126,0.060343793,0.007286494,0.244681148,0.017110856,0.034730576,0.253747897,0.219259997,0.590481643,0.215063981,0.342725068,0.235163954,0.004116748,0.144042835,0.458178963,0.212460174,0.0426304,0.637237797,0.182849495,0.113406716,0.423375633,0.087809176,0.195006253,0.201612631,0.004770727,0.002710397,0.244750477,0.031657311,0.65538591,0.333443253,0.3574579832270242
0.585582347,0.647992499,0.0,0.0,0.0,0.0,1.2600000000000002e-73,0.0,0.022763561,0.22802006,0.009505214,0.364785238,0.020312248,0.1211114,0.185821655,0.113389892,0.380357423,0.048725789,0.372756833,0.021133022,0.330415248,0.186884666,0.30087816,0.043176329,0.62632771,0.119083965,0.192290142,0.204606239,0.080366695,0.018500576,0.158954282,0.031235099,0.092969621,0.219477929,0.016442798,0.023573625,0.106156811,0.20803785,0.425542851,0.450511256,0.2127100840224417
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2908088235666592
0.550454038,0.563888613,0.0,0.0,0.0,0.0,6.21e-87,0.0,0.0673437,0.189448711,0.012543896,0.059610569,0.073337438,0.1743906,0.000404274,0.013062297,0.118868262,0.110925583,0.39593649,0.120660375,0.253604859,0.297364705,0.18086468,0.156800704,0.495119571,0.078498196,0.26758419,0.1808812,0.205593121,0.024500428,0.045838954,0.020507637,0.022689678,0.03425151,0.089717462,0.083680674,0.175319007,0.395313542,0.411996387,0.446017064,0.4503676469826487
0.541,0.61,0.0,0.0,1.0,0.0,9.36e-61,0.0,0.514044475,0.024415016,0.386477708,0.019364347,0.109903496,0.588573463,0.295043391,0.438313908,0.227272564,0.102845649,0.492858272,0.067525658,0.110926682,0.726800409,0.311792663,1.0,0.164754364,0.170127293,0.141026461,0.459995146,0.253907877,0.348862736,0.031118848,0.588727037,0.749640356,0.999139611,0.223992589,0.223710284,0.444784715,0.42789457,0.144460717,0.423185269,0.5178046217690229
0.336492891,0.709,0.0,0.0,1.0,0.0,1.48e-49,0.0,0.358695619,0.454555726,0.10623879,0.355082551,0.18200298,0.108284737,0.133870866,0.589175598,0.041019271,0.157389442,0.581905187,0.313282065,0.00529373,0.686186916,0.160042117,0.18946501,0.171073392,0.129628416,0.187585482,0.113343816,0.012699988,0.07018943,0.026802561,0.026003694,0.211393254,0.139756607,0.026223846,0.026984001,0.034858051,0.404706281,0.731890631,0.410380084,0.5397584033855171
0.390205371,0.808,0.0,0.0,1.0,0.0,7.13e-102,0.0,0.466438008,0.01130906,0.615325256,0.602794583,0.199751628,0.34451137,0.188583908,0.172277594,0.506403995,0.306305014,0.172773653,0.552457369,0.870489115,0.146769329,0.119747893,0.474817759,0.094804668,0.192297722,0.655654202,0.081062305,0.307502531,0.64934913,0.520973011,0.969845476,0.241038664,0.48313583,0.402674591,0.401556157,0.822055862,0.178674264,0.363790182,0.34908375,0.4684873948808569
0.403475513,0.6986,0.0,0.0,0.0,0.0,4.99e-107,1.0,0.321502871,0.370727775,0.012368747,0.338701504,0.235489604,0.39489392,0.219549505,0.314656482,0.11090769,0.14933982,0.532285569,0.212779971,0.165388412,0.646709553,0.497368918,0.419250394,0.107498117,0.029949472,0.43032208,0.118747651,0.017166435,0.042283756,0.070065857,0.249183702,0.203013574,0.017208374,0.007831011,0.006268407,0.545725752,0.64752404,0.377466266,0.463344264,0.3554096638994007
0.379146919,0.703,0.0,0.0,1.0,1.0,1.58e-26,0.0,0.094734349,0.565769477,0.151687642,0.254204176,0.235697424,0.788979884,0.766022033,0.296423138,0.105274657,0.345674884,0.263633771,0.129376491,0.069029778,0.069262498,0.248558588,0.375185059,0.14626858,0.0,0.547845841,0.749946845,0.139190137,0.255083177,0.184860596,0.850038195,0.338920522,0.034320827,0.041885868,0.043998249,0.657017544,0.002348015,0.47672142,0.401661456,0.3204306723045993
0.369668246,0.856,0.0,0.0,1.0,1.0,5.95e-27,0.0,0.298000639,0.705418421,0.054766771,0.046055625,0.401000389,0.707372458,0.46610985,0.786158532,0.064853504,0.343810646,0.077081521,0.54981021,0.815702914,0.103334708,0.46469526,0.561583051,1.0,1.0,0.6733903,0.348851265,0.145245236,0.427017592,0.307835946,0.094133114,0.462326128,0.756275401,0.074535159,0.074365199,0.557436442,0.106811235,0.387379621,0.311356601,0.3811449579631751
0.454976303,0.7554,0.0,0.0,0.0,0.0,7.7e-84,0.0,0.483328927,0.303814129,0.349927702,0.545984895,0.061570775,0.146548414,0.074841027,0.292481263,0.393985717,0.452082505,0.169850455,0.820408339,0.5455555,0.342503821,0.459988521,0.042796437,0.224734881,0.061884896,0.519809733,0.202391104,0.143413748,0.467702429,0.512482787,0.491257791,0.270638939,0.404964223,0.173968917,0.171416063,0.1963072,0.406568292,0.289328095,0.480750908,0.2998424369590419
0.401263823,0.83,0.0,0.0,1.0,0.0,7.94e-69,0.0,0.230872121,0.157983765,0.152341267,0.043676705,0.207781004,0.233717987,0.615309914,0.178783022,0.170370167,0.113307839,0.452614198,0.027667978,0.093001541,0.499095369,0.208238273,0.10761225,0.309296273,0.075554414,0.062567468,0.609228678,0.060140394,0.091395645,0.504690114,0.03512879,0.094633327,0.150892119,0.050158628,0.054186898,0.343201057,0.14872972,0.567806123,0.507080896,0.5320903361065078
0.393364929,0.688,0.0,0.0,0.0,0.0,1.3899999999999999e-40,0.0,0.176199887,0.421284192,0.085700599,0.693790646,0.106101941,0.228024709,0.143323372,0.237643738,0.472272346,0.24465611,0.122375985,0.817071266,0.922953856,0.073146089,0.110449457,0.548522754,0.144444013,0.242931878,0.163126064,0.222507535,0.103558493,0.298462763,0.619630626,0.41816296,0.353338741,0.486384753,0.038191237,0.035859269,0.514171804,0.330370683,0.350103221,0.351592771,0.3215861344368915
1.0,1.0,0.0,0.0,1.0,1.0,8.100000000000001e-133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7893382353051818
0.439178515,0.736,0.0,0.0,1.0,0.0,4.12e-64,0.0,0.180500765,0.421602001,0.598103598,0.443754149,0.163602251,0.367341711,0.073082037,0.113238672,0.617295275,0.565232866,0.146180895,0.784247558,0.530344598,0.313498074,0.352685154,0.427709469,0.00591775,0.128612891,0.474930844,0.418197648,0.007753515,0.719057516,0.627281666,0.625220244,0.412281691,0.584091239,0.132083049,0.131397755,0.696811443,0.173791093,0.444914541,0.374036206,0.2199054622258452
0.266982622,0.639,0.0,0.0,1.0,0.0,2.0500000000000006e-86,0.0,0.267557911,0.464053638,0.484461008,0.362244114,0.17941783,0.313323537,0.434731271,0.045063584,0.362579642,0.102126137,0.394243263,0.041497338,0.207072083,0.395313037,0.093932264,0.040247274,0.110425713,0.139977807,0.115116149,0.19320491,0.1433622,0.290419724,0.203570957,0.208151921,0.055146815,0.041404238,0.218585599,0.21961315,0.02210228,0.241460639,0.490700968,0.184459147,0.190966386544592
0.322274882,0.747,0.0,0.0,1.0,0.0,7.38e-145,0.4,0.029115197,0.309181281,0.283253924,0.300844395,0.223867142,0.045800439,0.125080022,1.0,0.257298023,0.227758336,0.117155679,0.05361515,0.136912123,0.133548121,0.077215169,0.130510343,0.042095423,0.03208058,0.371896751,0.091622552,0.213191317,0.306983024,0.326419324,0.2274411,0.27658033,0.038287475,0.21814385,0.217185386,0.310932439,0.109892947,0.195919886,0.280519023,0.2469537814471137
0.420221169,0.6966,0.0,0.0,0.0,0.0,7.34e-96,1.0,0.160054268,0.288197744,0.118715732,0.224393829,0.307367683,0.03290244,0.386316046,0.618771679,0.221218444,0.295660836,0.141891117,0.000211935,0.013183969,0.518400559,0.140128781,0.107181168,0.109596671,0.196312298,0.15577409,0.187686541,0.131127888,0.160458858,0.200346463,0.174462387,0.471402899,0.087934943,0.076382475,0.07569848,0.293605327,0.292400246,0.293513932,0.437372052,0.2302521007757221
0.271721959,0.708,0.0,0.0,1.0,1.0,5.45e-47,1.0,0.18917071,0.561057962,0.840507398,0.160075596,0.490057145,0.49625044,0.951531259,0.169423716,0.498131433,0.14737928,0.705366016,0.141793353,0.41651438,0.143619081,0.851545515,0.115395696,0.262662442,0.317632764,0.168900711,0.062831526,0.265203314,0.317996499,0.276511894,0.555466397,0.30761864,0.020139118,0.372756114,0.374393059,0.561816761,0.059999473,0.604289167,0.801363756,0.3221113444683765
0.36492891,0.644,0.0,0.0,1.0,0.0,2.96e-66,0.0,0.481791899,0.863027582,0.186547951,0.712604811,0.352325254,0.192698173,0.118415336,0.61623503,0.63807882,0.018821411,0.057031137,0.301271378,0.685626123,0.620409161,0.307130783,0.031404949,0.163104085,0.065356628,0.865658902,0.08136749,0.14989463,0.096422722,0.295059076,0.05797878,0.064182299,0.589692731,0.047869563,0.046943405,0.13871808,0.142370256,0.407809125,0.294101103,0.3724789915770757
0.863823065,0.965,0.0,0.0,1.0,1.0,1.94e-147,1.0,0.027024449,0.02175316,0.079704837,0.059759034,0.066008065,0.217099043,0.180151948,0.004611918,0.001062906,0.002570259,0.073650802,0.021622375,0.04918311,0.187080916,0.031522719,0.000508875,0.000551652,0.000372702,0.084506696,0.022463789,0.002007269,0.051453699,0.075912827,0.023977736,0.071908975,0.014227895,0.0,0.0,0.099144267,0.116446124,0.776812351,0.924238435,0.523214285739327
1.0,1.0,0.0,0.0,1.0,1.0,5.739999999999999e-135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7418592436059949
0.0,0.452,1.0,0.0,1.0,1.0,1.02e-96,0.6,0.307698741,0.10800327,0.197873825,0.26113574,0.228020462,0.636018036,0.47606007,0.522657848,0.105322719,0.346126117,0.063414308,0.025528642,0.29704524,0.043353246,0.240763772,0.109672328,0.081252418,0.004115699,0.220042107,0.244826522,0.26413788,0.283643247,0.262142553,0.20786702,0.069235231,0.021066458,0.128388418,0.130223673,0.422686266,0.077765193,0.139114583,0.445097709,0.1655987394871009
0.281200632,0.668,0.0,0.0,1.0,0.0,1.5299999999999998e-67,0.0,0.17674723,0.747159334,0.193102401,0.445447082,0.030737395,0.34060597,0.120937502,0.253608786,0.144178587,0.048421742,0.685787548,0.291304699,0.276766136,0.590966464,0.10776493,0.184274301,0.238231628,0.125570062,0.014316554,0.123562404,0.144324437,0.037908314,0.113969572,0.094929043,0.150387569,0.387093867,0.019798402,0.018626124,0.004251561,0.23149392,0.428021527,0.666868832,0.2223739495156316
0.409162717,0.667,0.0,0.0,1.0,0.0,3.97e-49,0.0,0.271379827,0.557995363,0.617917812,0.505037456,0.376475991,0.16693032,0.107673157,0.223614095,0.534348234,0.495680389,0.117984277,0.570398654,1.0,0.01786785,0.499618346,0.451611889,0.197187095,0.297686288,0.436879806,0.187664717,0.062471217,0.793138927,0.496455074,0.507180887,0.374869467,0.744503758,0.112284647,0.109289183,0.20726086,0.041402773,0.404860418,0.268090626,0.3995798319117868
0.374407583,0.65,0.0,0.0,1.0,0.0,3.82e-43,0.0,0.15922834,0.086981075,0.148360412,0.310261485,0.012090617,0.925960247,0.644070771,0.03451448,0.552257983,0.219791306,0.550928739,0.711582193,0.436731245,0.138191498,0.288335654,0.533820376,0.210945108,0.047063727,0.22603983,0.248148894,0.101918836,0.170957584,0.651609719,0.710264034,0.580311427,0.454032797,0.028071162,0.029809759,0.898809496,0.370759821,0.417549538,0.18534115,0.3305147059175151
0.361769352,0.656,0.0,0.0,1.0,0.0,3.61e-106,0.0,0.046570047,0.183987407,0.37974892,0.259545928,0.175411055,0.372030358,0.103019685,0.037090871,0.450810127,0.179885258,0.061507273,0.617626353,0.151167462,0.371347384,0.337824347,0.572922358,0.003080645,0.184543502,0.149196417,0.325559825,0.345185888,0.432517844,0.53446199,0.777894789,0.225949126,0.327034879,0.406810971,0.408142959,0.911785932,0.137001475,0.4773873,0.458943816,0.4826155461931399
