IDs	Initial Pvalue	Adjusted Pvalue	Fold Change	Standard Deviation of Fold Changes
149	0.7774335102484994	0.9544690458493156	15.53813260369435	0
181	0.9832750204958547	0.9912539515056712	-1.0400000000000063	0
13	0.5176465662291474	0.9544690458493156	41.47	0
148	0.7675617591200921	0.9544690458493156	-7.670000000000002	0
5	0.7151386281611285	0.9544690458493156	-18.53	0
108	0.47581658544372063	0.9544690458493156	-29.75	0
162	0.2787472949802589	0.9544690458493156	-57.739999999999995	0
80	0.3332629785005926	0.9544690458493156	-55.81	0
86	0.6444458910739439	0.9544690458493156	25.63000000000001	0
166	0.2900973619014444	0.9544690458493156	-26.819999999999993	0
100	0.7551528807234038	0.9544690458493156	10.779999999999987	0
57	0.674864364770992	0.9544690458493156	15.569999999999993	0
16	0.2812924569697665	0.9544690458493156	-24.5	0
73	0.4956326711100275	0.9544690458493156	-22.590000000000003	0
194	0.7467043498574013	0.9544690458493156	-15.212615373033046	0
56	0.7246162966694565	0.9544690458493156	-9.960000000000008	0
23	0.7074196518852554	0.9544690458493156	-19.0	0
188	0.6147024106190344	0.9544690458493156	-30.72	0
49	0.829406281727653	0.9544690458493156	-12.040000000000006	0
72	0.7585413976381012	0.9544690458493156	-13.129999999999995	0
161	0.8580580311170615	0.9544690458493156	-7.6299999999999955	0
38	0.5277249123344833	0.9544690458493156	22.400000000000006	0
90	0.5579788557665256	0.9544690458493156	-34.08000000000001	0
136	0.5745677186561595	0.9544690458493156	20.980000000000004	0
37	0.8841457362612613	0.9677985201653533	4.060000000000002	0
119	0.36480555102183465	0.9544690458493156	-33.84	0
156	0.3515777227788853	0.9544690458493156	39.74000000000001	0
9	0.5862797564306308	0.9544690458493156	-31.040000000000006	0
128	0.6063948462949547	0.9544690458493156	-18.710000000000008	0
137	0.207715655204397	0.9544690458493156	64.5	0
122	0.5483552599613356	0.9544690458493156	33.60000000000001	0
19	0.7305550471598472	0.9544690458493156	12.61	0
7	0.22531297517514126	0.9544690458493156	-20.489999999999995	0
18	0.7691862670534839	0.9544690458493156	7.410000000000011	0
58	0.5977907527562829	0.9544690458493156	-9.019999999999996	0
164	0.8578326212693732	0.9544690458493156	14.45810315893408	0
170	0.2086824760692788	0.9544690458493156	38.14	0
145	0.13548723100361537	0.9544690458493156	19.78	0
39	0.39491629698538955	0.9544690458493156	50.24212539077939	0
59	0.6575294689685744	0.9544690458493156	-13.64	0
130	0.3510155023496956	0.9544690458493156	29.379999999999995	0
150	0.5761279913625704	0.9544690458493156	30.016817481300606	0
3	0.752102927023972	0.9544690458493156	-15.179999999999993	0
192	0.21902227027001894	0.9544690458493156	106.34000000000002	0
36	0.2227438945646445	0.9544690458493156	138.47	0
76	0.20875147773659508	0.9544690458493156	126.05000000000001	0
95	0.24258621193943447	0.9544690458493156	40.3	0
89	0.9893560651528015	0.9912539515056712	-0.5	0
152	0.8044082983803258	0.9544690458493156	-6.719999999999999	0
20	0.3407002193819212	0.9544690458493156	-23.88000000000001	0
60	0.8366941684018441	0.9544690458493156	-10.530000000000015	0
14	0.7469716491050038	0.9544690458493156	-30.840000000000003	0
53	0.35914200332337387	0.9544690458493156	-45.290000000000006	0
175	0.8089023307012787	0.9544690458493156	-16.86999999999999	0
160	0.2681984587917785	0.9544690458493156	-47.56999999999999	0
124	0.8260585438484565	0.9544690458493156	-5.340000000000003	0
138	0.3999907401874536	0.9544690458493156	16.459999999999994	0
27	0.6245214809606399	0.9544690458493156	12.39	0
154	0.8233405320137578	0.9544690458493156	14.189999999999998	0
187	0.41411635816628733	0.9544690458493156	33.150000000000006	0
52	0.980436655418652	0.9912539515056712	1.9100000000000108	0
113	0.7659441312209413	0.9544690458493156	14.076894565711811	0
158	0.5004261640061585	0.9544690458493156	88.6245816137212	0
135	0.687980544903729	0.9544690458493156	31.38000000000001	0
197	0.9792087933756055	0.9912539515056712	2.3100000000000023	0
93	0.8563128088698503	0.9544690458493156	15.969999999999999	0
45	0.9081249382732975	0.9706860149388118	11.13000000000001	0
43	0.9258807965772877	0.98034437284654	6.090000000000003	0
34	0.6078470049892963	0.9544690458493156	36.959999999999994	0
139	0.7114530838345412	0.9544690458493156	12.261308193109244	0
69	0.7358210794769923	0.9544690458493156	12.349999999999994	0
186	0.38179572430395925	0.9544690458493156	38.739999999999995	0
134	0.288406182837191	0.9544690458493156	43.20344803397284	0
94	0.6762378710963795	0.9544690458493156	-38.84000000000002	0
8	0.6106294834592298	0.9544690458493156	32.34	0
61	0.6389023052732838	0.9544690458493156	45.00307665757501	0
179	0.7465731853553406	0.9544690458493156	-11.1933868710788	0
50	0.5313177155362988	0.9544690458493156	-32.56	0
44	0.9784730190836156	0.9912539515056712	-0.6099999999999994	0
28	0.20134227189121856	0.9544690458493156	52.3	0
109	0.4399577897719268	0.9544690458493156	-17.260000000000005	0
178	0.5263524331773666	0.9544690458493156	-12.569999999999993	0
31	0.3439354310982108	0.9544690458493156	-13.949999999999989	0
22	0.4564766314830516	0.9544690458493156	-16.03	0
83	0.6278028512518704	0.9544690458493156	32.290000000000006	0
85	0.2976890857782122	0.9544690458493156	48.64	0
117	0.05150868986278314	0.9544690458493156	-55.1027079529817	0
12	0.2669736892158926	0.9544690458493156	55.58	0
114	0.7957216673914477	0.9544690458493156	14.219999999999985	0
157	0.4553486542313384	0.9544690458493156	47.370000000000005	0
115	0.21222198360729105	0.9544690458493156	-29.64	0
82	0.11438948262691279	0.9544690458493156	-36.55	0
151	0.3728391530643448	0.9544690458493156	90.85	0
51	0.6446865454844751	0.9544690458493156	24.590000000000003	0
120	0.5603397925243389	0.9544690458493156	34.39	0
155	0.7448247936079284	0.9544690458493156	10.189999999999998	0
29	0.8454692837303226	0.9544690458493156	15.11	0
26	0.6231569629715838	0.9544690458493156	25.60000000000001	0
64	0.5144462407378885	0.9544690458493156	34.633363634973776	0
68	0.5517419942044772	0.9544690458493156	-13.330000000000013	0
182	0.7844329574179105	0.9544690458493156	18.814948626975692	0
15	0.3140213206543616	0.9544690458493156	34.94999999999999	0
96	0.13953927127876503	0.9544690458493156	-39.83	0
4	0.2834177677732016	0.9544690458493156	-51.35000000000001	0
171	0.441409347951185	0.9544690458493156	95.50999999999999	0
87	0.3884711706521994	0.9544690458493156	50.66282816590525	0
126	0.2505691535125277	0.9544690458493156	-55.11	0
35	0.6358653683753498	0.9544690458493156	-19.310000000000002	0
81	0.36586800705668	0.9544690458493156	-24.17	0
143	0.3185779330574967	0.9544690458493156	-50.91999999999999	0
102	0.6606803507752931	0.9544690458493156	17.310764198287046	0
10	0.7610170391804574	0.9544690458493156	9.989999999999995	0
92	0.8514017190083911	0.9544690458493156	-8.469999999999999	0
101	0.7505535217487176	0.9544690458493156	-7.939999999999998	0
142	0.04740279216751972	0.9544690458493156	-55.730000000000004	0
84	0.12067272341480964	0.9544690458493156	-50.10000000000001	0
6	0.6701963744753656	0.9544690458493156	-9.38000000000001	0
110	0.5167859185203514	0.9544690458493156	45.579999999999984	0
79	0.23217604295804306	0.9544690458493156	-42.59	0
184	0.28235666239572643	0.9544690458493156	88.29	0
168	0.8571227810900011	0.9544690458493156	5.829999999999998	0
99	0.495056304025568	0.9544690458493156	31.66000000000001	0
112	0.18267881862007648	0.9544690458493156	-61.13	0
54	0.5969755531192547	0.9544690458493156	-16.919999999999987	0
141	0.5546481006712829	0.9544690458493156	25.84428906158159	0
165	0.8141180874034903	0.9544690458493156	-11.340000000000003	0
21	0.6054881028542758	0.9544690458493156	24.389999999999986	0
196	0.419094190964586	0.9544690458493156	33.42999999999999	0
47	0.3266563123053565	0.9544690458493156	-23.58	0
103	0.11530025491478085	0.9544690458493156	66.59544893208121	0
183	0.825319401331012	0.9544690458493156	14.370000000000005	0
153	0.8325523850550776	0.9544690458493156	10.731824098917102	0
97	0.5493430181540186	0.9544690458493156	20.980000000000004	0
147	0.7650477776027206	0.9544690458493156	10.470000000000006	0
91	0.983050358500674	0.9912539515056712	0.9227528236578024	0
78	0.9436463861857727	0.9912539515056712	-3.8100000000000165	0
144	0.6366655986937134	0.9544690458493156	-8.870000000000005	0
125	0.6164354117147197	0.9544690458493156	-30.47	0
32	0.6074635025329935	0.9544690458493156	-11.340000000000003	0
25	0.5815266276696252	0.9544690458493156	-22.49000000000001	0
173	0.16575801957128647	0.9544690458493156	61.66769780149676	0
159	0.6123711867369845	0.9544690458493156	-18.439999999999998	0
66	0.7506062532466218	0.9544690458493156	-8.769999999999996	0
24	0.24843987702502776	0.9544690458493156	-46.06999999999999	0
98	0.7073574917912678	0.9544690458493156	-23.060000000000002	0
191	0.9540316005073148	0.9912539515056712	4.812307911744426	0
48	0.6658987172884401	0.9544690458493156	16.22	0
11	0.30595112092783183	0.9544690458493156	-54.20471799580402	0
172	0.7868299885871743	0.9544690458493156	7.700000000000003	0
189	0.7081912491371982	0.9544690458493156	15.620000000000005	0
62	0.6671352761197464	0.9544690458493156	16.870000000000005	0
65	0.7192552550521872	0.9544690458493156	16.139999999999986	0
131	0.4580129449722521	0.9544690458493156	32.85000000000001	0
77	0.6356730459462453	0.9544690458493156	13.959999999999994	0
140	0.757495628824012	0.9544690458493156	18.790000000000006	0
111	0.8230165809917114	0.9544690458493156	-14.155479670094039	0
190	0.6098410526193192	0.9544690458493156	-18.19210160481886	0
33	0.9550327244326564	0.9912539515056712	-1.9599999999999937	0
176	0.8944804504558568	0.9677985201653533	2.9399999999999977	0
42	0.8722305026225128	0.964813628599204	3.680000000000007	0
2	0.3400533936414899	0.9544690458493156	31.080000000000013	0
133	0.5301255469262829	0.9544690458493156	34.42699511683119	0
129	0.9667110956629814	0.9912539515056712	2.030000000000001	0
116	0.6858410248946234	0.9544690458493156	-12.680000000000007	0
46	0.23322728035745316	0.9544690458493156	60.77000000000001	0
