	Sample_0	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49	Sample_50	Sample_51	Sample_52	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78	Sample_79	Sample_80	Sample_81	Sample_82	Sample_83	Sample_84	Sample_85	Sample_86	Sample_87	Sample_88	Sample_89	Sample_90	Sample_91	Sample_92	Sample_93	Sample_94	Sample_95	Sample_96	Sample_97	Sample_98	Sample_99	Sample_100	Sample_101	Sample_102	Sample_103	Sample_104	Sample_105	Sample_106	Sample_107	Sample_108	Sample_109	Sample_110	Sample_111	Sample_112	Sample_113	Sample_114	Sample_115	Sample_116	Sample_117	Sample_118	Sample_119	Sample_120	Sample_121	Sample_122	Sample_123	Sample_124	Sample_125	Sample_126	Sample_127	Sample_128	Sample_129	Sample_130	Sample_131	Sample_132	Sample_133
Feature_10	0.043215939385435664	0.027676441700575278	0.042023291707590844	0.04514522239371404	0.04100603339413498	0.03711238950470043	0.03332397923389925	0.028483232776764417	0.04423319769889154	0.03430615967447734	0.029254945980075768	0.03606005331836677	0.04426827557176932	0.03297320050512137	0.04135681212291287	0.028027220429353163	0.04118142275852392	0.023326785463729478	0.03444647116598849	0.03374491370843272	0.03388522519994387	0.03241195453907675	0.03739301248772274	0.02813245404798653	0.04760067349515924	0.031570085590009817	0.03497263925915532	0.034376315420232915	0.04142696786866844	0.05181001824049389	0.07117300406903325	0.03423600392872176	0.055598428511295074	0.05363406763013891	0.03283288901361021	0.03030728216640943	0.031570085590009817	0.03307843412375473	0.035709274589588884	0.03939245124175669	0.026062859548196995	0.05991300687526308	0.024729900378841024	0.014381927879893362	0.021081801599551003	0.026343482531219303	0.08088957485618072	0.033183667742388095	0.03395538094569945	0.03416584818296618	0.0505472148168935	0.016170899396660585	0.03911182825873439	0.013364669566437492	0.028027220429353163	0.11495018942051352	0.05244141995229409	0.05907113792619615	0.04318086151255787	0.03939245124175669	0.04191805808895748	0.029290023852953553	0.02560684720078574	0.04956503437631542	0.04037463168233478	0.040865721902623824	0.030798372386698466	0.03314858986951031	0.032026097937421075	0.0316402413357654	0.04237407043636873	0.03321874561526589	0.04167251297881296	0.03981338571629016	0.04346148449558019	0.03620036480987793	0.02437912165006314	0.033394134979654835	0.04458397642766942	0.029465413217342497	0.03206117581029886	0.02529114634488564	0.023116318226462748	0.03149992984425424	0.02995650343763154	0.036796688648800334	0.033534446471165984	0.0412515785042795	0.020169776904728497	0.02781675319208643	0.03560404097095552	0.04423319769889154	0.038725971657078716	0.024484355268696502	0.035639118843833306	0.041321734250035075	0.039778307843412374	0.0465132594359478	0.040339553809456995	0.03697207801318928	0.04055002104672372	0.042023291707590844	0.039532762733267855	0.06040409709555212	0.03542865160656657	0.0316402413357654	0.04237407043636873	0.02834292128525326	0.016977690472849725	0.029816191946120386	0.03532341798793321	0.027992142556475374	0.03304335625087695	0.025852392310930263	0.03676161077592254	0.03648098779290024	0.11793180861512556	0.03665637715728918	0.052722042935316404	0.03395538094569945	0.02437912165006314	0.047074505401992414	0.04861793180861512	0.03826995930966746	0.07036621299284411	0.03430615967447734	0.04518030026659183	0.04128665637715729	0.02834292128525326	0.02595762592956363	0.0465132594359478	0.028167531920864314	0.031184228988354146	0.03830503718254525
Feature_11	0.04083064402974604	0.01848603900659464	0.03206117581029886	0.055247649782517186	0.04960011224919321	0.03416584818296618	0.02806229830223095	0.02515083485337449	0.030061737056264907	0.02862354426827557	0.017574014311772135	0.023432019082362844	0.018836817735372526	0.02483513399747439	0.06535007717132033	0.01788971516767223	0.023572330573874	0.025677002946541322	0.07089238108601094	0.05188017398624947	0.04532061175810298	0.041041111267012764	0.016661989616949625	0.038796127402834286	0.0855900098218044	0.0381296478181563	0.06257892521397503	0.0548968710537393	0.11922968991160374	0.11459941069173564	0.04258453767363547	0.06941911042514382	0.03532341798793321	0.028658622141153358	0.11821243159814789	0.04444366493615827	0.050231513960993394	0.03981338571629016	0.04861793180861512	0.07920583695804687	0.09702539637996352	0.06152658902764136	0.023396941209485055	0.02423881015855198	0.07113792619615546	0.044303353444647114	0.08569524344043777	0.06556054440858707	0.0859057106777045	0.020099621158972916	0.03321874561526589	0.013715448295215378	0.030412515785042792	0.015188718956082502	0.021116879472428792	0.10347972498947663	0.04872316542724849	0.060719797951452215	0.03528834011505542	0.03125438473410972	0.038901361021467656	0.03984846358916795	0.029219868107197976	0.0465132594359478	0.038620738038445346	0.01950329732005051	0.021292268836817736	0.023958187175529673	0.023081240353584956	0.015960432159393852	0.03693700014031149	0.03216640942893223	0.025466535709274585	0.030658060895187314	0.03956784060614564	0.03213133155605444	0.01950329732005051	0.04724989476638136	0.03749824610635611	0.01339974743931528	0.023291707590851692	0.02132734670969552	0.009155324821102848	0.024554511014452083	0.028097376175108737	0.03458678265749964	0.0257471586922969	0.04967026799494878	0.022344605023151394	0.009225480566858426	0.047074505401992414	0.05082783779991581	0.04167251297881296	0.02746597446330854	0.04574154623263645	0.04118142275852392	0.02087133436228427	0.03269257752209906	0.024203732285674195	0.031745474954398764	0.028974322997053454	0.03721762312333379	0.03946260698751228	0.02872877788690894	0.022274449277395816	0.025326224217763434	0.024133576539918617	0.030798372386698466	0.01873158411673916	0.0254314578363968	0.03774379121650063	0.03195594219166549	0.027080117861652868	0.03321874561526589	0.04700434965623684	0.038866283148589864	0.08836116177914971	0.02904447874280903	0.024519433141574294	0.023747719938262944	0.02378279781114073	0.028237687666619896	0.02676441700575277	0.02858846639539778	0.026518871895608247	0.016661989616949625	0.03911182825873439	0.029149712361442398	0.04388241897011365	0.022590150133295916	0.04055002104672372	0.03171039708152098	0.026133015293952573	0.030482671530798373
Feature_12	0.03476217202188859	0.04258453767363547	0.030622983022309525	0.035639118843833306	0.03388522519994387	0.017538936438894343	0.017188157710116458	0.033113511996632525	0.03342921285253262	0.03848042654693419	0.0356741967167111	0.017854637294794442	0.03332397923389925	0.0666479584677985	0.023888031429774095	0.02827276553949768	0.073207520695945	0.054511014452083624	0.01901220709976147	0.03686684439455591	0.032482110284832326	0.054511014452083624	0.033569524344043776	0.027746597446330852	0.020660867125017537	0.047284972639259154	0.03742809036060053	0.028413077031008836	0.029325101725831342	0.015364108320471444	0.03549880735232215	0.0809597306019363	0.05195032973200504	0.018801739862494737	0.04335625087694682	0.02648379402273046	0.023432019082362844	0.05065244843552687	0.021502736074084466	0.013364669566437492	0.015960432159393852	0.02423881015855198	0.10007717132033113	0.01631121088817174	0.031570085590009817	0.09288620738038444	0.02753613020906412	0.0381296478181563	0.024800056124596605	0.05103830503718254	0.065735933772976	0.021502736074084466	0.03826995930966746	0.0480566858425705	0.022379682896029183	0.023993265048407465	0.03430615967447734	0.01445208362564894	0.015785042795004908	0.057036621299284405	0.035884663953977824	0.022414760768906975	0.04300547214816893	0.021572891819840043	0.04988073523221551	0.03293812263224358	0.030938683878209625	0.02220429353164024	0.04318086151255787	0.04591693559702539	0.01045320611758103	0.029605724708853656	0.02381787568401852	0.02322155184509611	0.0610705766802301	0.040339553809456995	0.03051774940367616	0.06412235162059772	0.03798933632664515	0.022730461624807068	0.03178055282727655	0.05665076469762873	0.025326224217763434	0.05401992423179458	0.03718254525045601	0.053984846358916795	0.024905289743229968	0.021783359057106776	0.040760488283990454	0.08253823488143679	0.024519433141574294	0.028553388522519995	0.03602497544548899	0.029360179598709134	0.03293812263224358	0.014627472990037884	0.025677002946541322	0.01574996492212712	0.028202609793742107	0.022519994387540338	0.05482671530798373	0.01978392030307282	0.025571769327907955	0.0276062859548197	0.0679107618913989	0.0598428511295075	0.019117440718394836	0.0595271502736074	0.04009400869931247	0.026834572751508346	0.015329030447593657	0.03153500771713203	0.033288901361021465	0.022940928862073804	0.031745474954398764	0.012768345727515082	0.027501052336186334	0.018310649642205697	0.029675880454609227	0.013645292549459799	0.04710958327487021	0.02055563350638417	0.02031008839623965	0.030938683878209625	0.01680230110846078	0.04205836958046864	0.058124035358495856	0.028974322997053454	0.053353444647116596	0.03841027080117861	0.019678686684439454	0.03700715588606707	0.016451522379682896	0.008102988634769187
Feature_13	0.0486880875543707	0.06720920443384312	0.03826995930966746	0.04735512838501473	0.04398765258874702	0.037884102708011784	0.02893924512417567	0.02322155184509611	0.020380244141995227	0.01764417005752771	0.041602357233057385	0.017749403676161075	0.01599551003227164	0.03153500771713203	0.02918479023432019	0.051248772274449274	0.031920864318787705	0.06503437631542024	0.022870773116318226	0.02213413778588466	0.07425985688227865	0.02322155184509611	0.06591132313736495	0.044022730461624804	0.0350427950049109	0.03293812263224358	0.06510453206117581	0.05991300687526308	0.028237687666619896	0.020134699031850705	0.06524484355268696	0.057562789392451234	0.05465132594359478	0.07927599270380244	0.018521116879472426	0.01820541602357233	0.03770871334362284	0.033288901361021465	0.015048407464571346	0.051704784621860525	0.026589027641363824	0.01929283008278378	0.07429493475515644	0.061842289883541464	0.11435386558159112	0.022379682896029183	0.02055563350638417	0.02090641223516206	0.036095131191244564	0.031675319208643186	0.03451662691174407	0.04605724708853655	0.03676161077592254	0.033394134979654835	0.031219306861231932	0.06086010944296338	0.053318366774238804	0.05230110846078293	0.02188859267574014	0.02027501052336186	0.0809246527290585	0.04700434965623684	0.02992142556475375	0.02827276553949768	0.026974884243019505	0.08853655114353864	0.02402834292128525	0.05801880173986249	0.06370141714606425	0.035639118843833306	0.029535568963098075	0.03900659464010102	0.04019924231794583	0.028448154903886625	0.04756559562228146	0.01897712922688368	0.017328469201627613	0.02167812543847341	0.031920864318787705	0.023081240353584956	0.02722042935316402	0.013785604040970954	0.016170899396660585	0.03427108180159955	0.022730461624807068	0.06917356531499928	0.026939806370141713	0.029605724708853656	0.03714746737757822	0.10586502034516626	0.045566156868247505	0.030658060895187314	0.02483513399747439	0.02641363827697488	0.01066367335484776	0.03307843412375473	0.030833450259576258	0.01981899817595061	0.015329030447593657	0.025922548056685844	0.05735232215518451	0.051599551003227155	0.038340115055423035	0.023677564192507366	0.059456994527851824	0.0068752630840465834	0.03770871334362284	0.10105935176090922	0.05461624807071699	0.03469201627613301	0.017574014311772135	0.030798372386698466	0.020976567980917633	0.03479724989476638	0.05391469061316121	0.0626490809597306	0.04111126701276834	0.022239371404518028	0.011400308685281324	0.01792479304055002	0.035989897572611194	0.05114353865581591	0.05223095271502736	0.032867966886488	0.029675880454609227	0.03777886908937842	0.009541181422758524	0.03693700014031149	0.14473130349375612	0.030728216640942888	0.01585519854076049	0.028483232776764417	0.06748982741686543	0.049810579486459935
Feature_14	0.014276694261259998	0.04461905430054721	0.02588747018380805	0.05752771151957345	0.036901922267433704	0.024414199522940924	0.03262242177634348	0.02588747018380805	0.022309527150273605	0.03199102006454328	0.03911182825873439	0.026974884243019505	0.03542865160656657	0.056966465553528835	0.0276062859548197	0.03760347972498947	0.05188017398624947	0.04893363266451522	0.018135260277816753	0.02939525747158692	0.04798653009681493	0.04016416444506805	0.03697207801318928	0.038620738038445346	0.021116879472428792	0.034656938403255226	0.05808895748561806	0.03637575417426687	0.038901361021467656	0.019889153921706187	0.042935316402413354	0.05538796127402834	0.03683176652167812	0.027921986810719793	0.03283288901361021	0.03802441419952294	0.02627332678546373	0.02676441700575277	0.04114634488564613	0.031078995369720776	0.03262242177634348	0.0217132033113512	0.10828539357373368	0.030693138768065103	0.04967026799494878	0.05745755577381788	0.03676161077592254	0.02167812543847341	0.017609092184649924	0.02964080258173144	0.026974884243019505	0.0384453486740564	0.03076329451382068	0.04781114073242598	0.030342360039287215	0.021607969692717832	0.02304616248070717	0.030728216640942888	0.02136242458257331	0.027115195734530657	0.035639118843833306	0.04058509891960151	0.02220429353164024	0.04437350919040269	0.0381296478181563	0.027395818717552964	0.03662129928441139	0.026659183387119402	0.02655394976848604	0.038164725691034095	0.01687245685421636	0.02588747018380805	0.024975445488985545	0.03500771713203311	0.04374210747860249	0.03686684439455591	0.033709835835554924	0.043671951732846916	0.03686684439455591	0.028167531920864314	0.02462466676020766	0.0365862214115336	0.0409358776483794	0.02031008839623965	0.0437070296057247	0.03770871334362284	0.01932790795566157	0.0434264066227024	0.03514802862354427	0.10025256068472008	0.033709835835554924	0.03406061456433281	0.024203732285674195	0.04374210747860249	0.02280061737056265	0.02732566297179739	0.02813245404798653	0.022344605023151394	0.03395538094569945	0.023572330573874	0.04209344745334643	0.0486880875543707	0.021187035218184366	0.019082362845517047	0.06447313034937562	0.042970394275291146	0.03893643889434544	0.051529395257471584	0.030587905149431736	0.03097376175108741	0.015644731303493756	0.02434404377718535	0.028693700014031147	0.026869650624386135	0.03486740564052196	0.02616809316683036	0.03539357373368879	0.023151396099340533	0.039252139750245545	0.015960432159393852	0.03819980356391189	0.04314578363968009	0.03795425845376736	0.026448716149852673	0.016626911744071837	0.05223095271502736	0.05131892802020486	0.04216360319910201	0.0524063420794163	0.030728216640942888	0.020204854777606286	0.040339553809456995	0.03111407324259857	0.01929283008278378
Feature_15	0.03774379121650063	0.04563631261400308	0.06152658902764136	0.049073944156026374	0.0818717552967588	0.030903606005331832	0.0350427950049109	0.014487161498526727	0.05538796127402834	0.02753613020906412	0.03542865160656657	0.04461905430054721	0.014101304896871053	0.05710677704503999	0.03111407324259857	0.03826995930966746	0.025992703802441414	0.08660726813526028	0.018310649642205697	0.04574154623263645	0.01680230110846078	0.027992142556475374	0.040865721902623824	0.04047986530096815	0.026343482531219303	0.05931668303634067	0.0406201767924793	0.044303353444647114	0.04735512838501473	0.02536130209064122	0.033113511996632525	0.056405219587484214	0.0356741967167111	0.040690332538234876	0.018065104532061175	0.03928721762312333	0.03020204854777606	0.026589027641363824	0.02458958888732987	0.023396941209485055	0.049003788410270796	0.02753613020906412	0.06093026518871895	0.022028904167251295	0.05700154342640662	0.058124035358495856	0.0313245404798653	0.045390767503858565	0.04451382068191385	0.0855900098218044	0.057668023011084604	0.02616809316683036	0.04391749684299144	0.025115756980496697	0.04065525466535709	0.027045039988775076	0.032552266030587904	0.03553388522519994	0.06114073242598569	0.04388241897011365	0.05377437912165006	0.0660867125017539	0.06847200785744352	0.050441981198260134	0.08611617791497123	0.035077872877788685	0.016241055142416163	0.022274449277395816	0.022555072260418127	0.023396941209485055	0.01603058790514943	0.03774379121650063	0.03718254525045601	0.03514802862354427	0.0409358776483794	0.044864599410691736	0.03577943033534446	0.024414199522940924	0.032201487301810015	0.02266030587905149	0.03265749964922127	0.04819699733408166	0.02890416725129788	0.06114073242598569	0.03181563070015434	0.0508629156727936	0.039146906131612175	0.01974884243019503	0.026062859548196995	0.07061175810298863	0.04928441139329311	0.03584958608110004	0.023572330573874	0.04416304195313596	0.020941490108039848	0.04254945980075768	0.01259295636312614	0.019257752209905988	0.016381366633927318	0.02423881015855198	0.027641363827697486	0.04044478742809036	0.03623544268275571	0.02371264206538515	0.039076750385856604	0.04461905430054721	0.035709274589588884	0.0666830363406763	0.02350217482811842	0.038725971657078716	0.021467658201206677	0.02753613020906412	0.02616809316683036	0.021783359057106776	0.030096814929142693	0.03556896309807773	0.051599551003227155	0.017047846218605302	0.017784481549038864	0.011259997193770169	0.02778167531920864	0.0437070296057247	0.044198119826013745	0.04595201346990318	0.016907534727094147	0.03981338571629016	0.0508629156727936	0.03444647116598849	0.06093026518871895	0.03963799635190122	0.023537252700996207	0.030272204293531637	0.03623544268275571	0.021222113091062155
Feature_16	0.03577943033534446	0.0356741967167111	0.028658622141153358	0.04412796408025817	0.05188017398624947	0.030342360039287215	0.018871895608250314	0.030026659183387115	0.035744352462466676	0.03921706187736775	0.04525045601234741	0.031570085590009817	0.052160796969271776	0.05166970674898274	0.027255507226041812	0.023116318226462748	0.04209344745334643	0.048021607969692716	0.017047846218605302	0.03939245124175669	0.027746597446330852	0.04577662410551424	0.02753613020906412	0.03549880735232215	0.028483232776764417	0.047916374351059346	0.04591693559702539	0.03539357373368879	0.043391328749824605	0.03683176652167812	0.03307843412375473	0.04012908657219026	0.03030728216640943	0.029009400869931246	0.046548337308825585	0.02746597446330854	0.033569524344043776	0.033113511996632525	0.032552266030587904	0.04037463168233478	0.03991861933492353	0.03928721762312333	0.060193629858285386	0.01203171039708152	0.026729339132874983	0.062193068612319345	0.03521818436929985	0.023923109302651888	0.02220429353164024	0.027045039988775076	0.045460923249614135	0.029360179598709134	0.03399045881857724	0.03865581591132314	0.028413077031008836	0.02858846639539778	0.027746597446330852	0.023642486319629577	0.019152518591272625	0.040514943173845935	0.03662129928441139	0.029360179598709134	0.028097376175108737	0.031149151115476354	0.04100603339413498	0.024659744633085446	0.03532341798793321	0.024800056124596605	0.027571208081941908	0.0350427950049109	0.015469341939104812	0.03223656517468781	0.024133576539918617	0.023361863336607263	0.03584958608110004	0.033709835835554924	0.03097376175108741	0.03718254525045601	0.029219868107197976	0.019538375192928302	0.02164304756559562	0.04570646835975867	0.03178055282727655	0.0384453486740564	0.04237407043636873	0.047916374351059346	0.021046723726673214	0.039778307843412374	0.033709835835554924	0.0626140030868528	0.0381296478181563	0.03830503718254525	0.035639118843833306	0.03704223375894485	0.032587343903465696	0.024870211870352182	0.023081240353584956	0.023607408446751785	0.04886347691875965	0.02220429353164024	0.04219868107197979	0.052897432299705345	0.03181563070015434	0.03269257752209906	0.06833169636593237	0.07675038585660166	0.034656938403255226	0.04823207520695945	0.03774379121650063	0.031394696225620876	0.021748281184228987	0.0365862214115336	0.025010523361863334	0.021187035218184366	0.030938683878209625	0.018310649642205697	0.031394696225620876	0.01897712922688368	0.050266591833871194	0.011470464431036902	0.03921706187736775	0.03525326224217763	0.0334993685982882	0.03262242177634348	0.0213975024554511	0.045390767503858565	0.05735232215518451	0.03020204854777606	0.04090079977550161	0.03693700014031149	0.023607408446751785	0.027290585098919597	0.0334993685982882	0.02220429353164024
Feature_17	0.006384172863757541	0.03135961835274309	0.0669987371965764	0.020485477760628593	0.006138627753613021	0.03542865160656657	0.02213413778588466	0.04100603339413498	0.055528272765539496	0.003648098779290024	0.042023291707590844	0.033920303072821664	0.0406201767924793	0.06780552827276554	0.13697909358776483	0.15588606706889294	0.03921706187736775	0.056299985968850844	0.008102988634769187	0.0015434264066227024	0.006349094990879753	0.039988775080679106	0.07622421776343483	0.017223235582994247	0.02185351480286235	0.0691384874421215	0.023923109302651888	0.03304335625087695	0.021432580328328888	0.008944857583836115	0.03935737336887891	0.010383050371825452	0.013855759786726532	0.03865581591132314	0.002630840465834152	0.06068472007857443	0.06303493756138627	0.025115756980496697	0.016626911744071837	0.03374491370843272	0.004735512838501473	0.08229268977129225	0.027886908937842007	0.027571208081941908	0.039252139750245545	0.07762733267854637	0.0359548196997334	0.011540620176792478	0.06310509330714185	0.031149151115476354	0.002244983864178476	0.0610705766802301	0.01525887470183808	0.09818296618493053	0.007822365651746878	0.009856882278658621	0.01981899817595061	0.047074505401992414	0.03430615967447734	0.03991861933492353	0.03826995930966746	0.04146204574154623	0.012908657219026237	0.024940367616107757	0.013715448295215378	0.09898975726111968	0.07369861091623403	0.029079556615686824	0.012277255507226041	0.022063982040129083	0.024800056124596605	0.016241055142416163	0.07776764417005752	0.009400869931247368	0.008067910761891398	0.05500210467237267	0.044022730461624804	0.020380244141995227	0.014346850007015573	0.06819138487442121	0.03560404097095552	0.03704223375894485	0.01946821944717272	0.036726532903044756	0.012172021888592675	0.004033955380945699	0.019538375192928302	0.028553388522519995	0.05191525185912726	0.0024203732285674197	0.08744913708432721	0.016241055142416163	0.02827276553949768	0.021046723726673214	0.015679809176371545	0.046828960291847896	0.01739862494738319	0.03591974182685562	0.008488845236424862	0.013715448295215378	0.039708152097656796	0.022730461624807068	0.04219868107197979	0.05693138768065104	0.008102988634769187	0.028658622141153358	0.03321874561526589	0.03423600392872176	0.0669987371965764	0.04195313596183527	0.01981899817595061	0.023186473972218322	0.018521116879472426	0.05475655956222814	0.042970394275291146	0.008313455872035918	0.01287357934614845	0.03900659464010102	0.0030517749403676155	0.022344605023151394	0.03746316823347832	0.02985126981899817	0.029500491090220286	0.04412796408025817	0.03020204854777606	0.005787849024835133	0.03269257752209906	0.020485477760628593	0.031464851971376454	0.04237407043636873	0.023993265048407465	0.016942612599971936	0.011821243159814789	0.11270520555633506
Feature_18	0.03402553669145503	0.04307562789392451	0.03704223375894485	0.04272484916514662	0.051529395257471584	0.03335905710677704	0.017468780693138765	0.027921986810719793	0.020450399887750804	0.03511295075066648	0.027676441700575278	0.026062859548196995	0.03865581591132314	0.042023291707590844	0.03279781114073242	0.04356671811421355	0.10526869650624386	0.09779710958327487	0.00912024694822506	0.042689771292268835	0.02676441700575277	0.0384453486740564	0.05437070296057247	0.06805107338291005	0.03581450820822225	0.039778307843412374	0.07289181984004489	0.04767082924091483	0.01841588326083906	0.02458958888732987	0.05928160516346288	0.04026939806370141	0.0412515785042795	0.03928721762312333	0.023116318226462748	0.045039988775080676	0.058509891960151536	0.014311772134137785	0.03279781114073242	0.027501052336186334	0.03406061456433281	0.015329030447593657	0.061456433281885776	0.005998316262101866	0.02904447874280903	0.055423039146906126	0.031078995369720776	0.03423600392872176	0.019643608811561665	0.013224358074926336	0.10067349515925353	0.03521818436929985	0.04563631261400308	0.1259646415041392	0.05002104672372667	0.025115756980496697	0.028202609793742107	0.030693138768065103	0.03683176652167812	0.026308404658341517	0.06492914269678686	0.024554511014452083	0.028167531920864314	0.05233618633366072	0.043952574715869226	0.03763855759786726	0.033008278377999155	0.035077872877788685	0.04756559562228146	0.07362845517047846	0.020239932650484075	0.030026659183387115	0.004875824330012627	0.040760488283990454	0.040795566156868246	0.0356741967167111	0.030868528132454047	0.03420092605584397	0.055493194892661704	0.02722042935316402	0.012733267854637293	0.03395538094569945	0.02059071137926196	0.02188859267574014	0.02423881015855198	0.03928721762312333	0.018871895608250314	0.031008839623965202	0.042970394275291146	0.09958608110004208	0.05293251017258313	0.03279781114073242	0.021607969692717832	0.03641083204714466	0.03216640942893223	0.026624105514241617	0.02620317103970815	0.03939245124175669	0.02620317103970815	0.04128665637715729	0.029254945980075768	0.04532061175810298	0.025045601234741127	0.016907534727094147	0.15490388662831486	0.06285954819699732	0.04809176371544829	0.07292689771292268	0.03241195453907675	0.02939525747158692	0.01631121088817174	0.0232566297179739	0.01234741125298162	0.01792479304055002	0.04244422618212431	0.04567139048688087	0.015469341939104812	0.03290304475936579	0.030272204293531637	0.01764417005752771	0.02985126981899817	0.03956784060614564	0.04128665637715729	0.023361863336607263	0.013154202329170759	0.09604321593938543	0.04788129647818156	0.047740984986670405	0.06864739722183245	0.035709274589588884	0.01841588326083906	0.01904728497263926	0.06100042093447453	0.014066227023993265
Feature_19	0.045390767503858565	0.06805107338291005	0.07078714746737758	0.06124596604461905	0.06889294233197699	0.027957064683597585	0.06124596604461905	0.07468079135681212	0.10253262242177634	0.09944576960853094	0.03511295075066648	0.019398063701417143	0.05166970674898274	0.006314017118001964	0.042128525326224214	0.00722604181282447	0.018521116879472426	0.03213133155605444	0.028658622141153358	0.016626911744071837	0.0057527711519573446	0.029219868107197976	0.05794864599410691	0.03883120527571208	0.03195594219166549	0.02437912165006314	0.04938964501192648	0.027957064683597585	0.02753613020906412	0.012207099761470462	0.01585519854076049	0.01231233338010383	0.02992142556475375	0.03199102006454328	0.008102988634769187	0.019082362845517047	0.011154763575136803	0.023572330573874	0.00936579205836958	0.041882980216079696	0.01571488704924933	0.012768345727515082	0.04858285393573733	0.004981057948645994	0.008769468219447171	0.005787849024835133	0.014031149151115476	0.015469341939104812	0.007717132033113512	0.005472148168935036	0.015644731303493756	0.05072260418128244	0.04535568963098078	0.015574575557738177	0.01788971516767223	0.01974884243019503	0.04163743510593517	0.03493756138627753	0.01571488704924933	0.023677564192507366	0.016977690472849725	0.06433281885786446	0.010383050371825452	0.008243300126280342	0.009927038024414199	0.0769257752209906	0.00533183667742388	0.05051213694401571	0.058509891960151536	0.035744352462466676	0.16577802722042934	0.04567139048688087	0.016241055142416163	0.01069875122772555	0.01680230110846078	0.007296197558580048	0.03251718815771012	0.03128946260698751	0.016626911744071837	0.024940367616107757	0.03500771713203311	0.00855900098218044	0.07878490248351339	0.051424161638838214	0.10358495860811	0.03556896309807773	0.05430054721481689	0.007822365651746878	0.027851831064964222	0.01739862494738319	0.04128665637715729	0.03542865160656657	0.09656938403255226	0.04605724708853655	0.04535568963098078	0.0821874561526589	0.052160796969271776	0.021081801599551003	0.017749403676161075	0.0359548196997334	0.004525045601234741	0.22099059913006874	0.018906973481128103	0.04444366493615827	0.06531499929844253	0.020169776904728497	0.011926476778448153	0.004875824330012627	0.018766661989616948	0.047284972639259154	0.03020204854777606	0.05770310088396239	0.015925354286516064	0.013189280202048547	0.011575698049670267	0.04942472288480426	0.08481829661849305	0.042128525326224214	0.026624105514241617	0.031745474954398764	0.0027711519573453067	0.16581310509330713	0.1805107338291006	0.02536130209064122	0.08997474393152799	0.1097937421074786	0.024203732285674195	0.01066367335484776	0.018521116879472426	0.047916374351059346	0.05647537533323979	0.011891398905570364	0.0586151255787849	0.02529114634488564
